Order ID	Order Date	Ship Date	Ship Mode	Customer ID	Customer Name	Segment	Country	State	Region	Product ID	Category	Sub-Category	Product Name	Sales	Quantity	Profit	Returns	Payment Mode
CA-2020-157469	2/12/2020	7/12/2020	Standard Class	ES-14080	Erin Smith	Corporate	United States	Ohio	East	TEC-PH-10004531	Technology	Phones	AT&T CL2909	199.19	2	-25.2	0	Cards
CA-2020-102379	2/12/2020	6/12/2020	Standard Class	BB-11545	Brenda Bowman	Corporate	United States	California	West	OFF-AR-10004022	Office Supplies	Art	Panasonic KP-380BK Classic Electric Pencil Sharpener	202.9	5	44.98	0	Cards
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	FUR-BO-10003546	Furniture	Bookcases	Hon 4-Shelf Metal Bookcases	281.35	8	-363.53	0	COD
CA-2020-167395	2/12/2020	4/12/2020	First Class	KM-16720	Kunst Miller	Consumer	United States	Massachusetts	East	OFF-AP-10001293	Office Supplies	Appliances	Belkin 8 Outlet Surge Protector	325.86	7	80.32	1	COD
US-2020-147221	2/12/2020	4/12/2020	Second Class	JS-16030	Joy Smith	Consumer	United States	Texas	Central	OFF-AP-10002534	Office Supplies	Appliances	3.6 Cubic Foot Counter Height Office Refrigerator	334.62	5	-766.01	0	COD
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	FUR-FU-10001488	Furniture	Furnishings	"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped"	556.7	6	0	0	Online
CA-2020-116715	2/12/2020	5/12/2020	First Class	VW-21775	Victoria Wilson	Corporate	United States	California	West	OFF-ST-10004340	Office Supplies	Storage	"Fellowes Mobile File Cart, Black"	596.62	9	151.1	0	Cards
CA-2020-155075	2/12/2020	9/12/2020	Standard Class	GW-14605	Giulietta Weimer	Consumer	United States	Pennsylvania	East	OFF-BI-10003650	Office Supplies	Binders	GBC DocuBind 300 Electric Binding Machine	155.18	4	-462.86	0	COD
CA-2020-143756	2/12/2020	5/12/2020	First Class	ME-17725	Max Engle	Consumer	United States	Virginia	South	FUR-CH-10001854	Furniture	Chairs	Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat	723.96	2	168.47	0	Online
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	FUR-CH-10002335	Furniture	Chairs	Hon GuestStacker Chair	245.68	5	68	0	Cards
CA-2020-167395	2/12/2020	4/12/2020	First Class	KM-16720	Kunst Miller	Consumer	United States	Massachusetts	East	TEC-PH-10004977	Technology	Phones	GE 30524EE4	289.95	5	284.19	1	Cards
CA-2020-102379	2/12/2020	6/12/2020	Standard Class	BB-11545	Brenda Bowman	Corporate	United States	California	West	FUR-CH-10004983	Furniture	Chairs	Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms	182.06	9	43.46	0	COD
CA-2020-160885	2/12/2020	6/12/2020	Standard Class	JK-16090	Juliana Krohn	Consumer	United States	Nebraska	Central	TEC-PH-10001795	Technology	Phones	ClearOne CHATAttach 160 - speaker phone	521.96	4	743.99	0	Cards
CA-2020-116715	2/12/2020	5/12/2020	First Class	VW-21775	Victoria Wilson	Corporate	United States	California	West	OFF-PA-10003893	Office Supplies	Paper	Xerox 1962	84.56	2	3.85	0	Online
CA-2020-157469	2/12/2020	7/12/2020	Standard Class	ES-14080	Erin Smith	Corporate	United States	Ohio	East	OFF-AR-10001662	Office Supplies	Art	Rogers Handheld Barrel Pencil Sharpener	128.73	9	1.73	0	Online
CA-2020-104108	2/12/2020	9/12/2020	Standard Class	RP-19855	Roy Phan	Corporate	United States	Texas	Central	OFF-AR-10000817	Office Supplies	Art	Manco Dry-Lighter Erasable Highlighter	106.16	5	2.13	0	Online
CA-2020-165715	2/12/2020	8/12/2020	Standard Class	BG-11035	Barry Gonzalez	Consumer	United States	North Carolina	South	OFF-AR-10003903	Office Supplies	Art	Sanford 52201 APSCO Electric Pencil Sharpener	93.78	1	2.46	0	COD
CA-2020-109701	2/12/2020	3/12/2020	Same Day	AM-10360	Alice McCarthy	Corporate	United States	California	West	OFF-AR-10001868	Office Supplies	Art	Prang Dustless Chalk Sticks	121.08	6	5.04	0	Online
CA-2020-109701	2/12/2020	3/12/2020	Same Day	AM-10360	Alice McCarthy	Corporate	United States	California	West	OFF-BI-10004187	Office Supplies	Binders	3-ring staple pack	132.02	6	3.16	0	Online
CA-2020-167395	2/12/2020	4/12/2020	First Class	KM-16720	Kunst Miller	Consumer	United States	Massachusetts	East	OFF-SU-10001935	Office Supplies	Supplies	Staple remover	134.36	2	0.17	1	Online
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	OFF-BI-10003707	Office Supplies	Binders	Aluminum Screw Posts	113.62	8	-24.42	0	Online
CA-2020-109701	2/12/2020	3/12/2020	Same Day	AM-10360	Alice McCarthy	Corporate	United States	California	West	OFF-PA-10003724	Office Supplies	Paper	"Wirebound Message Book, 4 per Page"	115.86	2	5.32	0	Online
US-2020-147221	2/12/2020	4/12/2020	Second Class	JS-16030	Joy Smith	Consumer	United States	Texas	Central	FUR-FU-10004020	Furniture	Furnishings	Advantus Panel Wall Acrylic Frame	139.75	4	-3.72	0	Cards
CA-2020-164917	2/12/2020	7/12/2020	Standard Class	MK-17905	Michael Kennedy	Corporate	United States	Florida	South	OFF-AR-10004344	Office Supplies	Art	Bulldog Vacuum Base Pencil Sharpener	118.96	5	4.2	0	COD
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	TEC-PH-10004833	Technology	Phones	Macally Suction Cup Mount	135.36	6	-14.34	0	Online
CA-2020-155089	2/12/2020	6/12/2020	Standard Class	DB-12910	Daniel Byrd	Home Office	United States	Florida	South	OFF-BI-10002429	Office Supplies	Binders	"Premier Elliptical Ring Binder, Black"	133.66	5	-33.48	0	COD
US-2020-112347	2/12/2020	6/12/2020	Standard Class	BS-11380	Bill Stewart	Corporate	United States	Colorado	West	TEC-PH-10000213	Technology	Phones	Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black	137.62	2	4.96	0	Cards
US-2020-108063	2/12/2020	5/12/2020	First Class	AS-10090	Adam Shillingsburg	Consumer	United States	Virginia	South	OFF-AR-10001446	Office Supplies	Art	Newell 309	146.65	3	10.4	0	Online
CA-2020-147767	2/12/2020	2/12/2020	Same Day	SV-20935	Susan Vittorini	Consumer	United States	Arizona	West	OFF-BI-10001670	Office Supplies	Binders	Vinyl Sectional Post Binders	163.86	6	-45.24	0	COD
CA-2020-102379	2/12/2020	6/12/2020	Standard Class	BB-11545	Brenda Bowman	Corporate	United States	California	West	TEC-PH-10001448	Technology	Phones	Anker Astro 15000mAh USB Portable Charger	134.99	1	-8	0	Cards
CA-2020-148691	3/12/2020	9/12/2020	Standard Class	CS-12460	Chuck Sachs	Consumer	United States	New York	East	OFF-BI-10001524	Office Supplies	Binders	GBC Premium Transparent Covers with Diagonal Lined Pattern	116.92	5	29.37	0	Cards
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	TEC-AC-10002006	Technology	Accessories	Memorex Micro Travel Drive 16 GB	122.75	6	10.55	0	Cards
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	TEC-AC-10002006	Technology	Accessories	Memorex Micro Travel Drive 16 GB	150.34	8	14.07	0	Online
CA-2020-148691	3/12/2020	9/12/2020	Standard Class	CS-12460	Chuck Sachs	Consumer	United States	New York	East	TEC-PH-10000576	Technology	Phones	AT&T 1080 Corded phone	154.99	1	36.99	0	COD
CA-2020-136875	3/12/2020	3/12/2020	Same Day	TC-21295	Toby Carlisle	Consumer	United States	California	West	OFF-PA-10000357	Office Supplies	Paper	Xerox 1888	209.44	3	79.89	0	COD
CA-2020-143126	3/12/2020	7/12/2020	Second Class	CM-12655	Corinna Mitchell	Home Office	United States	Washington	West	FUR-TA-10002958	Furniture	Tables	"Bevis Oval Conference Table, Walnut"	547.96	2	88.73	0	Online
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	OFF-AR-10003856	Office Supplies	Art	Newell 344	75.34	6	1	0	Cards
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	OFF-PA-10002246	Office Supplies	Paper	"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"	100.32	2	3.74	0	Cards
CA-2020-148691	3/12/2020	9/12/2020	Standard Class	CS-12460	Chuck Sachs	Consumer	United States	New York	East	OFF-LA-10001317	Office Supplies	Labels	Avery 520	108.15	1	1.51	0	COD
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	FUR-FU-10004053	Furniture	Furnishings	DAX Two-Tone Silver Metal Document Frame	118.19	1	4.66	0	Cards
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	FUR-FU-10004351	Furniture	Furnishings	Staple-based wall hangings	117.38	3	7.01	0	Cards
US-2020-149510	3/12/2020	10/12/2020	Standard Class	MC-17575	Matt Collins	Consumer	United States	North Carolina	South	OFF-BI-10004233	Office Supplies	Binders	"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""	133.78	6	-21.11	0	COD
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	FUR-FU-10004270	Furniture	Furnishings	"Eldon Image Series Desk Accessories, Burgundy"	132.72	5	3.34	0	Cards
CA-2020-103415	3/12/2020	8/12/2020	Standard Class	MV-17485	Mark Van Huff	Consumer	United States	Texas	Central	FUR-FU-10000820	Furniture	Furnishings	Tensor Brushed Steel Torchiere Floor Lamp	127.59	2	-14.27	0	Online
CA-2020-148691	3/12/2020	9/12/2020	Standard Class	CS-12460	Chuck Sachs	Consumer	United States	New York	East	OFF-BI-10001553	Office Supplies	Binders	SpineVue Locking Slant-D Ring Binders by Cardinal	110.62	2	5.12	0	COD
CA-2020-123071	3/12/2020	6/12/2020	First Class	CC-12550	Clay Cheatham	Consumer	United States	Texas	Central	OFF-PA-10003729	Office Supplies	Paper	Xerox 1998	117.37	2	3.63	0	Cards
US-2020-149510	3/12/2020	10/12/2020	Standard Class	MC-17575	Matt Collins	Consumer	United States	North Carolina	South	OFF-PA-10001892	Office Supplies	Paper	"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4"	148.45	4	8.86	0	COD
CA-2020-128699	3/12/2020	5/12/2020	Second Class	ND-18370	Natalie DeCherney	Consumer	United States	Florida	South	TEC-AC-10001990	Technology	Accessories	Kensington Orbit Wireless Mobile Trackball for PC and Mac	137.99	1	7.2	0	Cards
CA-2020-118017	3/12/2020	6/12/2020	Second Class	LC-16870	Lena Cacioppo	Consumer	United States	Colorado	West	OFF-SU-10004782	Office Supplies	Supplies	"Elite 5"" Scissors"	137.32	7	5.92	0	Online
US-2020-149510	3/12/2020	10/12/2020	Standard Class	MC-17575	Matt Collins	Consumer	United States	North Carolina	South	OFF-AP-10002350	Office Supplies	Appliances	Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector	177.22	3	4.52	0	Cards
US-2020-107384	4/12/2020	8/12/2020	Standard Class	TP-21130	Theone Pippenger	Consumer	United States	Minnesota	Central	TEC-AC-10004595	Technology	Accessories	First Data TMFD35 PIN Pad	161.8	1	29.99	0	Cards
CA-2020-139773	4/12/2020	4/12/2020	Same Day	DV-13045	Darrin Van Huff	Corporate	United States	Pennsylvania	East	FUR-CH-10001797	Furniture	Chairs	"Safco Chair Connectors, 6/Carton"	213.55	7	-2.69	0	Online
CA-2020-118003	4/12/2020	10/12/2020	Standard Class	DO-13645	Doug O'Connell	Consumer	United States	New Jersey	East	FUR-CH-10003817	Furniture	Chairs	"Global Value Steno Chair, Gray"	216.22	3	45.56	0	COD
CA-2020-117667	4/12/2020	9/12/2020	Standard Class	MS-17980	Michael Stewart	Corporate	United States	Pennsylvania	East	FUR-CH-10004540	Furniture	Chairs	Global Chrome Stack Chair	254.96	10	-10.28	0	Cards
CA-2020-117667	4/12/2020	9/12/2020	Standard Class	MS-17980	Michael Stewart	Corporate	United States	Pennsylvania	East	TEC-AC-10000580	Technology	Accessories	Logitech G13 Programmable Gameboard with LCD Display	279.97	4	-28.8	0	Online
CA-2020-118003	4/12/2020	10/12/2020	Standard Class	DO-13645	Doug O'Connell	Consumer	United States	New Jersey	East	FUR-CH-10004860	Furniture	Chairs	Global Low Back Tilter Chair	314.94	3	18.18	0	Cards
US-2020-107384	4/12/2020	8/12/2020	Standard Class	TP-21130	Theone Pippenger	Consumer	United States	Minnesota	Central	TEC-AC-10001539	Technology	Accessories	Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology	438.95	5	143.98	0	COD
CA-2020-109183	4/12/2020	9/12/2020	Standard Class	LR-16915	Lena Radford	Consumer	United States	Tennessee	South	TEC-MA-10001856	Technology	Machines	Okidata C610n Printer	665	2	-272.58	0	Online
CA-2020-147550	4/12/2020	5/12/2020	First Class	KE-16420	Katrina Edelman	Corporate	United States	Pennsylvania	East	FUR-FU-10001918	Furniture	Furnishings	C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings	109.35	3	2.7	0	Cards
CA-2020-156412	4/12/2020	8/12/2020	Standard Class	CM-12160	Charles McCrossin	Consumer	United States	Pennsylvania	East	OFF-BI-10004364	Office Supplies	Binders	Storex Dura Pro Binders	112.35	3	-4.46	0	COD
CA-2020-118003	4/12/2020	10/12/2020	Standard Class	DO-13645	Doug O'Connell	Consumer	United States	New Jersey	East	FUR-FU-10002506	Furniture	Furnishings	"Tensor ""Hersey Kiss"" Styled Floor Lamp"	106.99	1	1.56	0	Online
US-2020-107384	4/12/2020	8/12/2020	Standard Class	TP-21130	Theone Pippenger	Consumer	United States	Minnesota	Central	OFF-AR-10001315	Office Supplies	Art	Newell 310	93.8	5	2.55	0	Cards
CA-2020-117667	4/12/2020	9/12/2020	Standard Class	MS-17980	Michael Stewart	Corporate	United States	Pennsylvania	East	OFF-PA-10002709	Office Supplies	Paper	Xerox 1956	102.92	5	8.67	0	Online
CA-2020-153227	4/12/2020	6/12/2020	First Class	CS-12250	Chris Selesnick	Corporate	United States	California	West	OFF-PA-10001838	Office Supplies	Paper	"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"	121.76	2	5.76	0	COD
CA-2020-117667	4/12/2020	9/12/2020	Standard Class	MS-17980	Michael Stewart	Corporate	United States	Pennsylvania	East	OFF-AR-10000716	Office Supplies	Art	DIXON Ticonderoga Erasable Checking Pencils	113.39	3	3.18	0	Online
CA-2020-152660	4/12/2020	9/12/2020	Standard Class	CB-12415	Christy Brittain	Consumer	United States	Illinois	Central	OFF-ST-10000532	Office Supplies	Storage	Advantus Rolling Drawer Organizers	126.57	2	4.62	1	COD
CA-2020-117667	4/12/2020	9/12/2020	Standard Class	MS-17980	Michael Stewart	Corporate	United States	Pennsylvania	East	FUR-FU-10004093	Furniture	Furnishings	Hand-Finished Solid Wood Document Frame	168.77	2	6.85	0	COD
CA-2020-160031	4/12/2020	7/12/2020	Second Class	LT-16765	Larry Tron	Consumer	United States	Ohio	East	OFF-PA-10000241	Office Supplies	Paper	"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"	178.35	3	23.24	0	Online
CA-2020-126865	5/12/2020	7/12/2020	Second Class	NP-18325	Naresj Patel	Consumer	United States	California	West	OFF-PA-10003039	Office Supplies	Paper	Xerox 1960	107.94	3	41.82	0	COD
CA-2020-130351	5/12/2020	8/12/2020	First Class	RB-19570	Rob Beeghly	Consumer	United States	Indiana	Central	TEC-AC-10003832	Technology	Accessories	Imation 16GB Mini TravelDrive USB 2.0 Flash Drive	140.39	3	40.75	0	COD
CA-2020-156958	5/12/2020	6/12/2020	First Class	PB-18805	Patrick Bzostek	Home Office	United States	Washington	West	OFF-BI-10001543	Office Supplies	Binders	GBC VeloBinder Manual Binding System	216.75	6	60.46	1	Online
CA-2020-104066	5/12/2020	10/12/2020	Standard Class	QJ-19255	Quincy Jones	Corporate	United States	Vermont	East	TEC-AC-10001013	Technology	Accessories	Logitech ClearChat Comfort/USB Headset H390	223.03	7	67.66	0	COD
CA-2020-156958	5/12/2020	6/12/2020	First Class	PB-18805	Patrick Bzostek	Home Office	United States	Washington	West	FUR-FU-10003268	Furniture	Furnishings	Eldon Radial Chair Mat for Low to Medium Pile Carpets	223.9	5	39.98	1	COD
CA-2020-105235	5/12/2020	11/12/2020	Standard Class	SM-20950	Suzanne McNair	Corporate	United States	New York	East	OFF-AP-10001271	Office Supplies	Appliances	Eureka The Boss Cordless Rechargeable Stick Vac	280.9	5	68.82	0	COD
CA-2020-131212	5/12/2020	9/12/2020	Standard Class	AB-10165	Alan Barnes	Consumer	United States	Washington	West	OFF-BI-10000145	Office Supplies	Binders	Zipper Ring Binder Pockets	119.98	6	5.43	0	Online
CA-2020-156958	5/12/2020	6/12/2020	First Class	PB-18805	Patrick Bzostek	Home Office	United States	Washington	West	OFF-BI-10002071	Office Supplies	Binders	Fellowes Black Plastic Comb Bindings	87.3	2	3.02	1	COD
CA-2020-117128	5/12/2020	8/12/2020	Second Class	BF-11080	Bart Folk	Consumer	United States	New York	East	OFF-PA-10000007	Office Supplies	Paper	"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6"""	113.6	6	9.94	0	Online
CA-2020-117128	5/12/2020	8/12/2020	Second Class	BF-11080	Bart Folk	Consumer	United States	New York	East	OFF-LA-10000248	Office Supplies	Labels	Avery 52	108.07	3	5.2	0	COD
CA-2020-131212	5/12/2020	9/12/2020	Standard Class	AB-10165	Alan Barnes	Consumer	United States	Washington	West	OFF-BI-10001617	Office Supplies	Binders	GBC Wire Binding Combs	119.82	3	8.38	0	Online
CA-2020-156958	5/12/2020	6/12/2020	First Class	PB-18805	Patrick Bzostek	Home Office	United States	Washington	West	TEC-PH-10000148	Technology	Phones	Cyber Acoustics AC-202b Speech Recognition Stereo Headset	109.18	3	-7.01	1	COD
US-2020-126053	5/12/2020	8/12/2020	First Class	CS-11950	Carlos Soltero	Consumer	United States	New York	East	OFF-LA-10003766	Office Supplies	Labels	Self-Adhesive Removable Labels	132.45	3	4.54	0	Online
CA-2020-130351	5/12/2020	8/12/2020	First Class	RB-19570	Rob Beeghly	Consumer	United States	Indiana	Central	OFF-PA-10002137	Office Supplies	Paper	"Southworth 100% Résumé Paper, 24lb."	116.9	5	17.51	0	Online
CA-2020-105235	5/12/2020	11/12/2020	Standard Class	SM-20950	Suzanne McNair	Corporate	United States	New York	East	FUR-FU-10001487	Furniture	Furnishings	"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood"	129.94	3	6.07	0	Online
CA-2020-130351	5/12/2020	8/12/2020	First Class	RB-19570	Rob Beeghly	Consumer	United States	Indiana	Central	OFF-AP-10004532	Office Supplies	Appliances	Kensington 6 Outlet Guardian Standard Surge Protector	165.44	3	16.59	0	COD
CA-2020-105235	5/12/2020	11/12/2020	Standard Class	SM-20950	Suzanne McNair	Corporate	United States	New York	East	FUR-FU-10000521	Furniture	Furnishings	"Seth Thomas 14"" Putty-Colored Wall Clock"	143.68	2	18.19	0	Online
US-2020-126053	5/12/2020	8/12/2020	First Class	CS-11950	Carlos Soltero	Consumer	United States	New York	East	FUR-FU-10001934	Furniture	Furnishings	Magnifier Swing Arm Lamp	156.96	2	10.91	0	COD
CA-2020-156958	5/12/2020	6/12/2020	First Class	PB-18805	Patrick Bzostek	Home Office	United States	Washington	West	OFF-BI-10001524	Office Supplies	Binders	GBC Premium Transparent Covers with Diagonal Lined Pattern	150.92	5	29.37	1	Online
US-2020-149006	6/12/2020	8/12/2020	Second Class	BN-11470	Brad Norvell	Corporate	United States	California	West	OFF-ST-10003221	Office Supplies	Storage	Staple magnet	216.68	1	2.88	0	COD
US-2020-136189	7/12/2020	11/12/2020	Standard Class	DC-13285	Debra Catini	Consumer	United States	Virginia	South	FUR-FU-10000175	Furniture	Furnishings	DAX Wood Document Frame.	123.38	6	25.54	0	Online
CA-2020-157980	7/12/2020	9/12/2020	First Class	SH-20395	Shahid Hopkins	Consumer	United States	Ohio	East	TEC-AC-10002567	Technology	Accessories	Logitech G602 Wireless Gaming Mouse	142.98	2	25.6	0	COD
CA-2020-135587	7/12/2020	12/12/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Mississippi	South	OFF-AP-10004540	Office Supplies	Appliances	"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"	354.64	4	89.78	0	COD
CA-2020-137099	7/12/2020	10/12/2020	First Class	FP-14320	Frank Preis	Consumer	United States	California	West	TEC-PH-10002496	Technology	Phones	Cisco SPA301	400.38	3	46.8	1	COD
CA-2020-134285	7/12/2020	12/12/2020	Standard Class	DS-13180	David Smith	Corporate	United States	Texas	Central	OFF-FA-10000611	Office Supplies	Fasteners	Binder Clips by OIC	1015.55	3	1.24	0	COD
US-2020-122714	7/12/2020	13-12-2020	Standard Class	HG-14965	Henry Goldwyn	Corporate	United States	Illinois	Central	OFF-BI-10001120	Office Supplies	Binders	Ibico EPK-21 Electric Binding System	1901.99	5	-2929.48	0	COD
CA-2020-134285	7/12/2020	12/12/2020	Standard Class	DS-13180	David Smith	Corporate	United States	Texas	Central	OFF-PA-10000304	Office Supplies	Paper	Xerox 1995	128.55	3	5.44	0	Online
CA-2020-135587	7/12/2020	12/12/2020	Standard Class	BH-11710	Brosina Hoffman	Consumer	United States	Mississippi	South	TEC-AC-10001266	Technology	Accessories	Memorex Micro Travel Drive 8 GB	126	4	23.4	0	COD
CA-2020-142328	7/12/2020	14-12-2020	Standard Class	TC-21535	Tracy Collins	Home Office	United States	California	West	OFF-PA-10000380	Office Supplies	Paper	"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"	159.04	6	25.02	1	Online
CA-2020-148264	8/12/2020	9/12/2020	First Class	LF-17185	Luke Foster	Consumer	United States	California	West	OFF-PA-10003651	Office Supplies	Paper	Xerox 1968	101.12	9	28.86	0	COD
CA-2020-108854	8/12/2020	14-12-2020	Standard Class	DM-13345	Denise Monton	Corporate	United States	California	West	OFF-BI-10001670	Office Supplies	Binders	Vinyl Sectional Post Binders	104.48	3	33.93	0	COD
CA-2020-108854	8/12/2020	14-12-2020	Standard Class	DM-13345	Denise Monton	Corporate	United States	California	West	OFF-PA-10003022	Office Supplies	Paper	Standard Line “While You Were Out” Hardbound Telephone Message Book	114.92	4	40.44	0	COD
US-2020-131961	8/12/2020	11/12/2020	First Class	MJ-17740	Max Jones	Consumer	United States	Pennsylvania	East	TEC-PH-10001924	Technology	Phones	iHome FM Clock Radio with Lightning Dock	132.99	2	-21	0	COD
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	FUR-CH-10003956	Furniture	Chairs	Novimex High-Tech Fabric Mesh Task Chair	142.57	2	-18.45	0	COD
CA-2020-145226	8/12/2020	10/12/2020	Second Class	DL-13315	Delfina Latchford	Consumer	United States	New York	East	FUR-FU-10004952	Furniture	Furnishings	"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx"	143.48	2	33.94	0	COD
CA-2020-148264	8/12/2020	9/12/2020	First Class	LF-17185	Luke Foster	Consumer	United States	California	West	FUR-FU-10002703	Furniture	Furnishings	"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""	157.9	2	15.47	0	COD
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	TEC-AC-10000158	Technology	Accessories	Sony 64GB Class 10 Micro SDHC R40 Memory Card	190.95	5	37.79	0	COD
CA-2020-117324	8/12/2020	13-12-2020	Standard Class	JP-15520	Jeremy Pistek	Consumer	United States	Wisconsin	Central	TEC-AC-10003023	Technology	Accessories	Logitech G105 Gaming Keyboard	201.11	3	32.06	0	Online
US-2020-167570	8/12/2020	15-12-2020	Standard Class	EG-13900	Emily Grady	Consumer	United States	Pennsylvania	East	FUR-CH-10003396	Furniture	Chairs	Global Deluxe Steno Chair	228.54	4	-58.5	0	COD
CA-2020-145226	8/12/2020	10/12/2020	Second Class	DL-13315	Delfina Latchford	Consumer	United States	New York	East	OFF-ST-10004123	Office Supplies	Storage	Safco Industrial Wire Shelving System	282.94	3	0	0	COD
CA-2020-117324	8/12/2020	13-12-2020	Standard Class	JP-15520	Jeremy Pistek	Consumer	United States	Wisconsin	Central	FUR-BO-10003159	Furniture	Bookcases	"Sauder Camden County Collection Libraries, Planked Cherry Finish"	500.92	4	41.39	0	Online
CA-2020-152436	8/12/2020	10/12/2020	Second Class	CW-11905	Carl Weiss	Home Office	United States	Rhode Island	East	OFF-ST-10000036	Office Supplies	Storage	"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"	612.74	6	160.04	0	COD
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	FUR-TA-10002041	Furniture	Tables	"Bevis Round Conference Table Top, X-Base"	822.02	7	-112.95	0	COD
CA-2020-117324	8/12/2020	13-12-2020	Standard Class	JP-15520	Jeremy Pistek	Consumer	United States	Wisconsin	Central	OFF-AP-10003590	Office Supplies	Appliances	Hoover WindTunnel Plus Canister Vacuum	1124.75	3	305.13	0	COD
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	TEC-CO-10004115	Technology	Copiers	Sharp AL-1530CS Digital Copier	718.98	3	434.99	0	Online
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	FUR-BO-10001972	Furniture	Bookcases	O'Sullivan 4-Shelf Bookcase in Odessa Pine	359.83	13	31.45	0	Online
US-2020-131961	8/12/2020	11/12/2020	First Class	MJ-17740	Max Jones	Consumer	United States	Pennsylvania	East	OFF-AR-10004441	Office Supplies	Art	BIC Brite Liner Highlighters	113.25	4	3.64	0	COD
CA-2020-108854	8/12/2020	14-12-2020	Standard Class	DM-13345	Denise Monton	Corporate	United States	California	West	OFF-BI-10002854	Office Supplies	Binders	"Performers Binder/Pad Holder, Black"	117.42	1	8.41	0	Online
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	OFF-PA-10003724	Office Supplies	Paper	"Wirebound Message Book, 4 per Page"	111.15	5	13.3	0	Online
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	OFF-PA-10002893	Office Supplies	Paper	"Wirebound Service Call Books, 5 1/2"" x 4"""	128.68	1	4.65	0	Online
CA-2020-145226	8/12/2020	10/12/2020	Second Class	DL-13315	Delfina Latchford	Consumer	United States	New York	East	OFF-PA-10003172	Office Supplies	Paper	Xerox 1996	130.44	3	9.33	0	COD
CA-2020-117457	8/12/2020	12/12/2020	Standard Class	KH-16510	Keith Herrera	Consumer	United States	California	West	OFF-LA-10003766	Office Supplies	Labels	Self-Adhesive Removable Labels	123.35	9	13.61	0	COD
CA-2020-145226	8/12/2020	10/12/2020	Second Class	DL-13315	Delfina Latchford	Consumer	United States	New York	East	OFF-ST-10002352	Office Supplies	Storage	Iris Project Case	131.92	4	8.3	0	Online
